ens,gene,MS1c,MS2c,MS3c,MS4c,MS5c,MS6c
ENSMUSG00000074302,Gm10663,0,0,0,0,0,0
ENSMUSG00000074305,Peak1,444.30250534303104,451.1008206333876,423.0163640794614,504.0871410061446,340.8410543368071,386.61457391550863
ENSMUSG00000074311,Vmn1r139,0,0,0,0,0,0
ENSMUSG00000074322,Vmn1r132,0,0,0,0,0,0
ENSMUSG00000074336,Apoc4,1.7813117320312029,1.1529762900139804,0,2.9211202913488887,2.639543917200365,4.196243991355603
ENSMUSG00000074340,Ovgp1,3.0705477021804684,0.848892657779771,0,8.158626035684668,0,2.663634621525299
ENSMUSG00000074342,I830077J02Rik,2.058907434417004,7.291081836757446,6.474988967543861,10.088544326940786,3.993227752811873,6.472241966750759
ENSMUSG00000074343,Gldnos,0,0,0,0,0,0
ENSMUSG00000074344,Tmigd3,0,4.08596427181058,0,0,4.041454483948473,1.552845162314925
ENSMUSG00000074345,Tnfaip8l3,21.781055125037202,45.05754012988763,45.330145866135645,17.172765257418206,14.969912435174463,19.72891886457221
ENSMUSG00000074346,Kcnd3os,1.8224909585767701,0,2.885535728174862,0,0,0
ENSMUSG00000074354,Arhgap20os,0,0,0,0,0,0
ENSMUSG00000074355,Gm10676,27.251146672190167,19.325499020932277,5.043209621351285,24.28699192673404,17.60670220442397,18.67155101736992
ENSMUSG00000074357,AA386476,23.585050668245596,13.41414631495352,7.686294986412923,20.187027558504976,20.668859255028966,17.563129973348552
ENSMUSG00000074358,Ccdc61,361.61329888093803,133.37194240570219,174.02905590199975,259.4537738116579,228.28397041742704,205.53728859916893
ENSMUSG00000074359,Psg23,0,0,0,0,0,0
ENSMUSG00000074361,C5ar2,0,0,0,2.85142467148321,1.7573060271940988,0
ENSMUSG00000074364,Ehd2,3.6360693036372083,2.3439146506721187,0.7211868094820623,12.840892442417386,13.202116224281584,6.218913627968523
ENSMUSG00000074365,Crxos,0,0,0,0,0,0
ENSMUSG00000074366,Obox5,0,0,0,0,0,0
ENSMUSG00000074369,Obox2,0,0,0,0,0,0
ENSMUSG00000074373,Gm10680,21.59237124803076,37.176059976000815,39.09356794477665,65.44056235857931,97.11921685008753,118.4639882969813
ENSMUSG00000074375,Sult2a3,0,0,0,0,0,0
ENSMUSG00000074377,Sult2a4,0,0,0,0,0,0
ENSMUSG00000074378,Bsph1,0,0,0,0,0,0
ENSMUSG00000074384,AI429214,0,0.5861627002764841,0.7205640357815503,0,3.530302986574025,0
ENSMUSG00000074385,Gm10684,0,0,0.7197998253993728,0,0,1.0388394140883928
ENSMUSG00000074388,Gm5544,1.820077918252524,0,0,0,0,0
ENSMUSG00000074397,Foxr1,0,0,0,0,0,0
ENSMUSG00000074398,Gm15441,3.036617748835999,1.9582413882488172,3.609611435044339,3.9493036681087736,2.3840625069936676,2.850148652849184
ENSMUSG00000074401,Vmn1r59,0,0,0,0,0,0
ENSMUSG00000074402,Vmn1r55,0,0,0,0,0,0
ENSMUSG00000074403,Hist2h3b,1122.3593183846297,907.5042684606275,244.93539929854654,469.3000096881329,747.361185506024,691.3775503321558
ENSMUSG00000074404,Gm1698,0,0,0,0,0,0
ENSMUSG00000074405,Zfp865,265.6470934700536,188.92663810897253,135.31784735207984,324.53149917467914,278.51327103251856,292.2880753642278
ENSMUSG00000074406,Zfp628,163.53430758642335,159.8976137757915,104.49139428356683,174.24069017798496,142.60687787086604,156.60423896201786
ENSMUSG00000074412,Gm10689,1.790902216494204,4.081296260200759,7.102324803818936,0,2.6683406438133837,9.582989846273694
ENSMUSG00000074415,2610203C20Rik,0,0,0,2.8475999437170683,0,0
ENSMUSG00000074417,Gm14548,0,0,0,1.423799971858534,0,0
ENSMUSG00000074418,Gm15930,0,0,0,0,0,0
ENSMUSG00000074419,Gm15448,0,0,0,0,0,0
ENSMUSG00000074420,Gm10693,0,0,0,0,0,1.035185759810414
ENSMUSG00000074424,Gm10696,0,0,0,0,0,0
ENSMUSG00000074433,Lce3e,0,0,0.722340335338228,0,0,0
ENSMUSG00000074434,Gm6696,1.820077918252524,0,0,0,0,0
ENSMUSG00000074435,Smcp,0,0,0,16.07081475938869,5.716271512937966,7.114549276633043
ENSMUSG00000074436,Defa-ps18,0,0,0,0,0,0
ENSMUSG00000074437,Defa-rs1,702.0297778841311,275.48419098380566,170.19235017253814,44.08511762670969,146.6759126651035,24.26222749578408
ENSMUSG00000074439,Defa5,338.8885788519253,186.28310773173692,122.2446662090963,0,83.59576623039304,39.473780291415245
ENSMUSG00000074440,Defa3,1134.7414284151264,403.5986387692367,140.29073870022867,183.08318709891503,288.72448437709875,157.66479657851306
ENSMUSG00000074441,Gm15292,32.57000755310889,29.58746770138084,27.367356566078147,0,0,0
ENSMUSG00000074442,Defa-rs7,1599.017235774417,355.3293905808481,433.1740556564857,60.55711035833426,153.6156495205715,39.18357946018943
ENSMUSG00000074443,Defa22,1398.380643810546,432.46137287253123,559.7895146457496,137.27548703010845,392.95865710967644,118.47848129722448
ENSMUSG00000074444,Gm15284,2615.0205649647887,977.6479788075789,584.4452966750829,234.8567875203383,607.4474821829109,259.3359758521767
ENSMUSG00000074445,Sprr2a3,5.8407836398242585,5.028719641691253,1.5379392198452235,7.8323240962988425,11.470434013176739,3.406398942869322
ENSMUSG00000074446,Defa23,1044.2553125081288,627.0957535944393,112.7984566032675,97.44437887628624,175.70558967125132,107.92868084467622
ENSMUSG00000074447,Defa21,899.0324594378742,348.51784423463,431.47143594296296,82.6626411382518,331.1425505284418,107.90490551137792
ENSMUSG00000074448,Gm5615,0,0,0,0,0,0
ENSMUSG00000074449,Gm15319,0,0,0,0,0,0
ENSMUSG00000074452,Pate2,0,0,0,0,0,0
ENSMUSG00000074454,Defb33,0,0,0,0,0,0
ENSMUSG00000074457,S100a16,93.28538327227292,107.68782849759587,84.50913203880873,67.65384461538737,88.71202387760923,47.54215534343516
ENSMUSG00000074461,Gm10699,0,0,0,0,0,0
ENSMUSG00000074465,Gm10701,0,0,0,0,0.8798331683394036,0
ENSMUSG00000074466,Gm15417,37.92983367200041,36.480865081095736,38.06465933256929,63.302951136272746,39.722204798218016,59.22864524098588
ENSMUSG00000074467,Gm10702,0,0,0,0,0,0
ENSMUSG00000074469,Gm15348,0,0,0,0,0,0
ENSMUSG00000074472,Zfp872,0,0.5865439418506709,0,0,0,0
ENSMUSG00000074473,A230072I06Rik,0,0.5865439418506705,0,0,0,0
ENSMUSG00000074476,Spc24,204.66808274052266,105.13647538933681,130.55816216037843,60.343074024445755,61.68114782339014,37.470089255567316
ENSMUSG00000074479,Gm10704,0,0.5883202835043924,0.7201593409686609,0,0,0
ENSMUSG00000074480,Mex3a,20.001045272354506,13.479050712410945,11.541175241970915,18.543377685628567,14.961778967437803,22.799291130138066
ENSMUSG00000074482,Gm16589,0,0,0,0,0.8798331683394031,0
ENSMUSG00000074483,Bglap,0,1.0388729767398543,0,1.6077446744673636,0,0
ENSMUSG00000074485,Gm7381,0,0,0,0,0,0
ENSMUSG00000074486,Bglap2,0,0,0,0,0,0
ENSMUSG00000074489,Bglap3,0,4.056445930229029,10.796879354906686,0,8.31724783165728,1.1345585881023137
ENSMUSG00000074491,Clec4g,0,0,0,0,0,0
ENSMUSG00000074497,A430078G23Rik,23.60887352846729,15.668645571885879,18.052404954590997,6.286991523615901,5.906919587761018,19.742206303941206
ENSMUSG00000074500,Zfp558,0,6.535139904716917,4.454663078962383,0.81065149190949,4.816513963331751,9.280566480874354
ENSMUSG00000074501,Gm5612,0,0,0,0,0,0
ENSMUSG00000074502,Ubtfl1,0,0,0,0,0,0
ENSMUSG00000074505,Fat3,0,0.5865439418506709,0,0,0,0
ENSMUSG00000074506,Gm10705,1.784636425497204,0,2.120553037747712,2.9510322749804097,1.7696588483157385,0
ENSMUSG00000074507,Gm14340,0,0,0,0,0,0
ENSMUSG00000074508,Gm10706,0,0,0,0,0,0
ENSMUSG00000074513,Arfip1,253.9094154712458,205.5405632070074,236.47470427399148,154.66210790436406,174.88139022748345,150.26669687142007
ENSMUSG00000074516,Gm10709,0,2.943071461835053,2.159398878728782,0,0,0
ENSMUSG00000074517,Gm10710,0,0,0,0,0.8798331683394027,0
ENSMUSG00000074519,Etohi1,28.677146084380045,16.196892852402282,26.05397151309031,30.275629479773396,37.049930182138,28.97019664594541
ENSMUSG00000074521,Gm14327,23.555411893617297,3.505768139302568,13.637517782354335,45.94114171994504,18.50205771650717,17.68623373578478
ENSMUSG00000074527,Gm14296,1.436883197515959,8.989605935743166,56.21221420348903,27.63273874579608,25.128783429445686,26.168275612498995
ENSMUSG00000074529,C330013J21Rik,8.078156653062159,0,1.952993610215072,0,0,0
ENSMUSG00000074547,Rps8-ps4,0,0,0,0,0,0
ENSMUSG00000074553,Eif1-ps1,0,0,0.7223403353382277,0,0,0
ENSMUSG00000074555,Gm10714,0,0,0,0,0,0
ENSMUSG00000074564,Gm10720,0,0,0,0,0,0
ENSMUSG00000074569,Gcnt7,28.484384638802524,22.04158655487731,21.07105194103963,19.505078855011604,20.287830604128985,20.673231261829045
ENSMUSG00000074570,Cass4,0,1.6178205299313795,1.5860268107326074,3.9201285989504027,12.349423760012039,8.598415063907227
ENSMUSG00000074575,Kcng1,0,0,1.4398729990926904,0,0,2.0772843975822797
ENSMUSG00000074576,Mocs3,293.92814964722874,117.57783535939944,78.38438154297782,243.45916449051737,177.01873192557585,142.3185748143446
ENSMUSG00000074577,Fam65c,3.320543122298587,2.012016591837531,2.0865516990398487,12.03808006294708,7.209212673328761,2.2218481148977203
ENSMUSG00000074578,Zfas1,234.45278776411584,163.749665741758,191.69504676219154,167.41274282991967,175.83579463372556,201.8688292549693
ENSMUSG00000074579,Lekr1,8.464238921351106,4.757541243366185,8.125652074859879,5.141683855122488,9.162244834950958,10.018987433433661
ENSMUSG00000074580,4931440P22Rik,34.259659301165684,25.460731174542193,17.148384998530688,54.16345724706262,40.288239533618516,43.0767616472093
ENSMUSG00000074582,Arfgef2,691.4385269619958,599.560335041457,676.946273434278,690.170229456925,731.6520693843713,633.2610073461927
ENSMUSG00000074589,4930449A18Rik,0,0,0,0,0,0
ENSMUSG00000074591,Ankub1,0,0,0,0,0,0
ENSMUSG00000074593,Spint5,0,0,0,0,0,0
ENSMUSG00000074594,Wfdc9,0,0,0,0,0,0
ENSMUSG00000074595,Wfdc6a,0,0,0,0,0,0
ENSMUSG00000074596,Spint3,0,0,0,0,0,0
ENSMUSG00000074603,Gm10729,3.6188637444698584,0,0.7166050334642566,1.435847969476205,6.1630538383121065,2.0801802655100117
ENSMUSG00000074604,Mgst2,475.9478330477671,568.8171761684704,485.3696063415726,656.7648592456992,434.5574181151742,489.40523787871786
ENSMUSG00000074607,Tox2,0,6.8494525944161,2.5251908919021013,0,1.031990575342271,0.6485694447665074
ENSMUSG00000074619,1700034I23Rik,14.523008972613178,9.363882814496364,12.954391062976764,11.445138736314608,8.80539963524373,7.267261536273013
ENSMUSG00000074620,Gm10731,0,0,0,0,0,0
ENSMUSG00000074622,Mafb,1233.6708192123683,1087.5759472504467,1405.0596242396114,1175.5954699668498,885.5943870897727,635.8112091582169
ENSMUSG00000074623,Gm826,1.9447804570803626,4.943210177171867,0,3.08038790391448,4.926747956813344,1.138659744407945
ENSMUSG00000074625,Arhgap40,0,0,0,1.4237999718585344,0,0
ENSMUSG00000074627,Mroh8,13.137529587696006,7.942429567905921,12.363718062587932,14.59729820678037,6.381729606277262,24.334986398834484
ENSMUSG00000074628,Tldc2,45.60805227419692,48.88502512635981,62.713286808898914,72.63576269229323,40.95178955042048,31.788860040424748
ENSMUSG00000074629,4930518I15Rik,0,1.169341733273938,3.5901618462837526,0,1.7642290459574266,3.126092645818278
ENSMUSG00000074634,Gm7120,44.71047231598482,39.327367451961315,59.683933492403526,55.00806895354951,49.0303405450104,42.63406053881143
ENSMUSG00000074635,3110070M22Rik,14.472031986063403,5.251279128884488,0.7161122220160481,12.960111281492928,20.27418327663814,2.084515052234133
ENSMUSG00000074637,Sox2,0,0,0,0,0,0
ENSMUSG00000074639,BC089597,14.484090058607963,16.349044604677655,18.640793154765607,37.38248793636789,12.337706015444978,22.90840375041421
ENSMUSG00000074643,Cpne1,147.6407165761964,119.65447774924512,122.49359032413932,160.494828938207,189.37903477116058,127.99106715790114
ENSMUSG00000074646,6430550D23Rik,11.976622553681382,7.248879169243749,11.214831181603166,42.51213112795001,12.309285163898256,5.246750086295345
ENSMUSG00000074647,Fam83c,63.609360582771544,31.633516866864234,43.97091429905615,75.66674454775583,70.41879489969342,63.24987757327188
ENSMUSG00000074649,BC029722,58.01307459425668,73.069883185332,43.816305973828825,116.17492165239327,90.73356605292514,97.73711120820495
ENSMUSG00000074650,Gm10735,0,0,0,0,0,0
ENSMUSG00000074651,Mcidas,0,0,0,0,0,0
ENSMUSG00000074652,Myh7b,23.94713172697596,5.155150458043878,18.916436224864803,32.23843906719677,7.845276429263514,9.318301314246543
ENSMUSG00000074653,Lrrc31,72.10279998491495,44.436572031893796,65.44571536698686,18.263396126397915,62.256522007768545,19.223097221723915
ENSMUSG00000074655,Gm1527,0,0,0,0,0,0
ENSMUSG00000074656,Eif2s2,167.67370357111486,201.6635961729367,245.13229979077846,116.02283604672421,175.7457970275242,161.38112273108425
ENSMUSG00000074657,Kif5a,9.09217067029913,6.446981278666817,10.821183118764084,14.2618504675337,18.48170042618038,14.507238107292244
ENSMUSG00000074664,A830092H15Rik,0,0,0,0,0,0
ENSMUSG00000074665,Bpifb4,0,0,0,0,0,0
ENSMUSG00000074671,Tspyl3,25.43196588702731,32.79208679979697,33.85693797328863,40.009213966767945,14.085779719734605,24.89806518457036
ENSMUSG00000074673,Ttll9,9.07604031545086,1.170519181879676,2.877444465336191,1.434038639651734,3.5258102679125223,0
ENSMUSG00000074676,Foxs1,0,0,0,0,0,0
ENSMUSG00000074677,Sirpb1c,0,0,0,0,0,1.0351857598104135
ENSMUSG00000074678,Defb25,0,0,0,0,0,0
ENSMUSG00000074679,Defb28,0,0,0,0,0,0
ENSMUSG00000074680,Defb26,0,0,0,0,0,0
ENSMUSG00000074681,Defb23,0,0,0,0,0,0
ENSMUSG00000074682,Zcchc3,25.431983095437367,23.42293275458472,16.568304728179687,35.72246765092689,57.22346812694596,22.82320918009176
ENSMUSG00000074695,Il22,0,0,0,0,0,0
ENSMUSG00000074698,Csnk2a1,464.7708274579228,654.9372575051534,801.7252465841643,460.7147279662529,512.0293328395026,583.8036579113492
ENSMUSG00000074704,Rad21l,0,1.172176130819635,4.321304694089306,0,0.8831129092237479,0
ENSMUSG00000074715,Ccl28,27.25845787358291,103.09307484280598,116.03805969141703,31.414597591769773,88.90645602505448,86.07081524778039
ENSMUSG00000074731,Zfp345,0,0,0,1.4249481290714656,0,1.0343516550647018
ENSMUSG00000074733,Zfp950,101.63341984045289,97.0676455652471,159.74304548171324,52.50665781534815,173.3404324466288,62.75899551281331
ENSMUSG00000074734,4933416C03Rik,0,0,0,0,0,0
ENSMUSG00000074735,Gm21994,3.6141957301153793,3.4976107852017577,4.290196121061392,1.442860453194703,1.7635464567967734,1.0434964199385401
ENSMUSG00000074736,Syndig1,0,0,0,0,0,0
ENSMUSG00000074737,C530025M09Rik,0,0,0,0,0,0
ENSMUSG00000074738,B930041F14Rik,38.11221144815762,40.95712082606005,22.301458075152485,157.45253531944135,100.39023459706588,104.88900962660708
ENSMUSG00000074739,Gm10750,0,0,0,0,0,0
ENSMUSG00000074743,Thbd,1.8172207755298386,2.3430136337838112,0.7207277930173357,21.419256837185486,15.844741290881975,16.592063773392844
ENSMUSG00000074746,Pdzd8,741.9960392353844,723.8829137740682,670.2882024575134,702.9777022916139,722.5237843967863,706.6300454702207
ENSMUSG00000074748,Atxn7l3b,1687.6582135965668,687.6231689955786,819.9599436037107,722.196316958503,661.2474084994761,473.6393441580191
ENSMUSG00000074749,Kiz,22.614642881706764,16.676431837346836,19.223386712778925,15.29628325868463,32.64632463777636,33.60264127493143
ENSMUSG00000074753,Gm14092,0,0,0,0,0,0
ENSMUSG00000074754,Gm561,10.696710722317418,19.100119852195352,9.173468065104954,20.613136781763043,13.249969315792855,17.95138263838479
ENSMUSG00000074758,Gm5535,0,0,0,0,0.8776641592790118,1.0377440587548101
ENSMUSG00000074763,Macrod2os2,0,0,0,0,0,0
ENSMUSG00000074764,Sel1l2,0,0,0,0,0,0
ENSMUSG00000074766,Ism1,0,0,0,1.4237999718585335,0,0
ENSMUSG00000074768,Bhmt,0,2.3409661831742037,1.4392986827321084,5.724006659820464,2.6419023721872237,0
ENSMUSG00000074771,Ankef1,0,0,0,0,0,0
ENSMUSG00000074776,Gm10754,0,0,0,0,0,0
ENSMUSG00000074780,Anapc15-ps,0,0,0,0,0,0
ENSMUSG00000074781,Ube2n,58.154286340548836,98.41125405612381,110.28003723066296,38.550703187376,63.37787646829042,69.47496963073165
ENSMUSG00000074782,4833422C13Rik,23.93244703737623,15.589468060098444,22.925273022606095,51.9207327616806,22.85057039177386,14.838624015790792
ENSMUSG00000074783,AU019990,0,0,0,0,0,0
ENSMUSG00000074785,Plxnc1,2.3455109228349698,12.916578776787745,6.952772077244776,18.39056973202225,26.902384462067076,33.65974859601876
ENSMUSG00000074793,Hspa12b,11.827839961127463,1.6025442904673717,2.3440281574534407,9.334325166563708,2.408714377840291,1.8919744550405346
ENSMUSG00000074794,Arrdc3,57.56367672511045,50.66999976010524,33.036249829122156,46.58603248918164,73.29078139994185,51.49505321728154
ENSMUSG00000074796,Slc4a11,0,4.105420240107731,1.0440047611269703,2.07962264606686,2.6795360698224027,0
ENSMUSG00000074797,Itpa,56.76853048918239,62.881936970518275,82.28446179285349,55.04400794159555,98.25804522204082,84.18080826931921
ENSMUSG00000074800,Gm4149,17.68810773969243,13.347785826101878,8.474155067968443,20.663463028680436,19.411283014415496,25.422993117855228
ENSMUSG00000074802,Gas2l3,32.72905657073727,67.98360853035422,109.65950627175091,27.098864932309304,46.64667331355677,41.448401021007825
ENSMUSG00000074804,AU015228,0,0,0,0,0,0
ENSMUSG00000074805,Il1bos,0,0,0,0,0,0
ENSMUSG00000074807,Gm10762,0,5.2452456605083615,2.1459480210525,2.876192231613802,3.5216195330376254,4.163689998660619
ENSMUSG00000074811,Hps6,61.745241032219084,67.32393790991719,51.84434453383112,65.76516733964203,68.67440318865596,55.00122283575151
ENSMUSG00000074812,Spdye4c,0,0,0,0,0,0
ENSMUSG00000074813,Gm14005,0,1.3056793920466991,0.5661102547831296,0,0,1.1867333117763248
ENSMUSG00000074817,Papolb,0,0,0.7206906596263306,1.4269336066085752,1.7598210670213448,0
ENSMUSG00000074818,Pdzd7,23.593377616979325,18.066669102239672,12.855989369357383,17.916191783672975,11.457325827506148,11.82855743517378
ENSMUSG00000074824,Rslcan18,8.430377931258679,10.484517846611654,0.7347975330055087,4.373525083180918,7.1848315170409185,5.291908765706394
ENSMUSG00000074825,Itpripl1,80.27039005172767,82.3383923772947,87.50152217990417,129.14755712779163,133.10105827244323,142.1956747395433
ENSMUSG00000074826,Gm10767,3.83190597664677,6.491214620709542,5.203465254731227,2.6418885669792123,4.875163684723972,13.101332385464806
ENSMUSG00000074829,2010315B03Rik,14.708761857906753,43.53109242413435,57.58316323443441,29.66745630584574,48.985431996825085,22.47968609210624
ENSMUSG00000074830,Zfp640,0,0,0,0,0,0
ENSMUSG00000074832,2410141K09Rik,0,0,0,0,0,0
ENSMUSG00000074837,Gm10770,0,0,0,0,0,0
ENSMUSG00000074841,Cbx3-ps1,0,0,0.7082599894665854,0,0,1.055765453364057
ENSMUSG00000074846,Gm10774,0,0,0,0,0,0
ENSMUSG00000074847,Gm10775,0,1.751459365398615,3.58366333616947,5.755661957506363,0.8814961749270108,0
ENSMUSG00000074849,Spata31d1c,0,0,0,0,0,0
ENSMUSG00000074852,Hpse2,0,0,0,0,0,0
ENSMUSG00000074862,BC025920,2.3265040645279713,9.018481741168523,3.687030216389895,2.98994253895041,7.8169470862926875,5.2265829994143465
ENSMUSG00000074863,Platr25,0,1.173087883701341,0,0,0,0
ENSMUSG00000074865,Zfp934,0,0,2.1831075913080356,1.413308468929789,0,0
ENSMUSG00000074867,Zfp808,0,0,1.439045445911952,1.4291635181346802,0.8799636679633133,0
ENSMUSG00000074868,Gm6478,0,1.165181977818284,1.4265384908541454,0,0.8846266537437982,1.0497448608457232
ENSMUSG00000074870,Cts3,0,0,0,0,0,0
ENSMUSG00000074871,Ctsm,0,0,0,0,0,1.035185759810414
ENSMUSG00000074872,Ctxn2,0,0,0,0,0,0
ENSMUSG00000074873,AI606181,16.345739559937986,40.3973581174509,27.36564952430656,17.153384123885974,18.488768947698674,26.97913227843148
ENSMUSG00000074874,Ctla2b,0,1.4390713539735762,0.5887862945268311,0,2.1475641598415485,1.2724072111853757
ENSMUSG00000074876,Spata5l1,412.9073382986952,164.6962279744874,132.68686296908308,349.2083349863456,268.76375474041953,230.05654282743345
ENSMUSG00000074877,Gm10780,0,0,0,0,0,0
ENSMUSG00000074881,Mageb3,0,0.5865439418506707,0,0,0,0
ENSMUSG00000074882,Cyp2c68,39.895406783363406,166.64032353358147,171.74346449907335,143.34963063181306,75.75147081197987,128.8886613550624
ENSMUSG00000074884,Serf2,1644.3044224853643,2039.6572687956848,1546.5624132695043,2474.224729882395,1596.8219901665457,2061.216389350481
ENSMUSG00000074885,Gm10782,0,0,0,0,0,0
ENSMUSG00000074886,Grk6,800.1014063049792,668.6883927603101,613.7823402991866,470.2486883272687,501.43166359212086,447.60780627019045
ENSMUSG00000074887,EU599041,0,0,0,0,0,0
ENSMUSG00000074890,Lcmt2,51.99654710864988,36.20283361529185,29.518034185578845,78.89771283257441,52.81696077262259,68.01346961757434
ENSMUSG00000074892,B3galt5,33.49766409986172,99.93264426296115,66.94474039948216,5.007233572923716,17.7610880081854,10.003296974582089
ENSMUSG00000074895,Eif4e1b,0,0,0,0,0,0
ENSMUSG00000074896,Ifit3,23.57574774776572,38.59206365183716,43.11860066976921,18.633707066140584,14.973896042984823,71.71626914534798
ENSMUSG00000074899,Sptbn5,30.176588610486327,23.686628490963887,27.80473937879403,13.065506018411552,27.269114791053997,36.784389073604864
ENSMUSG00000074903,Gm2058,0,0.5890197051138615,0.7193041997892389,0,0,0
ENSMUSG00000074909,Ranbp6,70.89340126602616,73.23850700905751,93.73557569913147,105.60813660557099,86.25758583176841,60.12558790374546
ENSMUSG00000074912,Gm14207,4.803984078145073,14.83537352278871,10.423372886280731,13.790366581584466,21.46301890821617,16.091358485259082
ENSMUSG00000074913,Gm815,0,0,0,0,0,0
ENSMUSG00000074916,Chst14,5.25004286283877,6.206196124253147,4.393652631334926,2.9163067379048266,5.38049072838654,7.404151983459954
ENSMUSG00000074918,Inafm2,188.92072918011232,97.20403356975281,79.95853118948725,205.7666115898396,133.81544356139986,116.19265013463232
ENSMUSG00000074919,Gm10787,0,0,0.722340335338228,0,0,0
ENSMUSG00000074922,Fam122a,45.10861820510722,47.1553091372068,29.25287440704636,68.0074389122938,42.345058060403844,38.67513909073791
ENSMUSG00000074923,Pak6,13.62290689639103,30.762667069675555,16.90549840339744,24.117491802323688,47.26853818687636,22.379380537772633
ENSMUSG00000074925,Ptar1,16.331873867761175,39.78287603117883,25.1748386883102,15.748707974876755,22.89685236175548,29.08197702699395
ENSMUSG00000074928,Krtap14,0,0,0,0,0,0
ENSMUSG00000074930,Gm13981,0,0,0,0,0,0
ENSMUSG00000074934,Grem1,0,0,0,0,0,1.0351857598104135
ENSMUSG00000074939,Chrm5,0,0,0,0,0,0
ENSMUSG00000074945,Olfr1314,0,0,0,0,0,0
ENSMUSG00000074946,Olfr1313,0,0,0,0,0,0
ENSMUSG00000074947,Olfr1312,0,0,0,0,0,0
ENSMUSG00000074951,Olfr1309,0,0,0,0,0,0
ENSMUSG00000074952,Olfr1308,0,0,0,0,0,0
ENSMUSG00000074955,Olfr1305,0,0,0,0,0,0
ENSMUSG00000074965,Olfr1277,0,0,0,0,0,0
ENSMUSG00000074966,Olfr1275,0,0,0,0,0,0
ENSMUSG00000074968,Ano3,1.7053804300172395,21.985889090623296,33.15227727983184,3.9324445329929842,4.126529888060368,3.886778468127787
ENSMUSG00000074970,Gm10794,0,0,0,0,0,0
ENSMUSG00000074971,Fibin,0,0,0,0,0.8788798695785057,1.0363085996162669
ENSMUSG00000074973,Gm11382,0,0,0,0,0,0
ENSMUSG00000074978,Actg-ps1,18.090162253002603,8.752182781002706,17.902976809336415,8.639965624885036,7.933359810633131,4.168998725641262
ENSMUSG00000074981,Dcdc5,0,0,0,4.2713999155756035,0,0
ENSMUSG00000074985,Olfr1452-ps1,0,0,0,0,0,0
ENSMUSG00000074987,Wt1os,0,0,0,0,0,0
ENSMUSG00000074991,Gabrr3,0,0,0,0,0,0
ENSMUSG00000074994,Qser1,30.92188035926991,45.725748934871156,37.528109436672,24.232798841388245,18.480119186736317,30.04148019655222
ENSMUSG00000074995,Olfr201,0,0,0,0,0,0
ENSMUSG00000074996,Olfr199,0,0,0,0,0,0
ENSMUSG00000074997,Pin1rt1,0,0,0,0,0,1.0351857598104135
ENSMUSG00000074999,Gm10797,0,1.7586551043930119,0.720822332114735,0,0.8821757080954478,0
ENSMUSG00000075000,Nrbf2,94.3175342466242,83.62721940490074,97.0380870552028,85.9771113398007,84.55446642344867,92.48768627359685
ENSMUSG00000075002,Gm813,0,0,0,0,0,0
ENSMUSG00000075006,Gm10799,0,0,0,0,0,0
ENSMUSG00000075010,AW112010,12.613516017661711,31.982929213793646,17.091566775120402,24.659385949472608,15.002922063766196,18.842908184364067
ENSMUSG00000075012,Fjx1,1.8166499073959588,0.5855956665279848,0,2.857593271480296,0,0
ENSMUSG00000075014,Gm10800,0,0,0.7223403353382276,0,0,0
ENSMUSG00000075015,Gm10801,0,0,0,0,0,0
ENSMUSG00000075020,Mir670hg,9.038827660343976,1.1662633873896118,4.292511927301447,10.092931163305726,5.290013622808654,7.301367705737929
ENSMUSG00000075023,Accsl,0,0,0,0,0,0
ENSMUSG00000075024,Gm10803,0,0,0,0,0,0
ENSMUSG00000075025,Gm10804,12.632433383444651,12.227120363302301,2.8545955227384834,23.144480471911454,14.996482361385018,15.67634696613882
ENSMUSG00000075027,4631405J19Rik,4.053425859787062,2.707709513073828,0.4305520750936267,3.241418727453674,1.5788711178774206,1.240479084554713
ENSMUSG00000075028,Prdm11,15.880297561423465,31.385885243153933,38.23309166518698,52.277177368992,57.85064947979659,23.162934243765637
ENSMUSG00000075029,4930558J22Rik,3.617404438066059,0.5833917039783757,1.431886329279529,2.8809181596390196,3.526123162586389,3.127353507944453
ENSMUSG00000075031,Hist1h2bb,19.583246876111783,83.93627522988722,63.50036610090362,7.367467091708048,34.445550809667026,60.235248222983415
ENSMUSG00000075033,Nxpe3,5.455397667762642,20.513429786168953,30.30006536465347,9.982972294871434,20.24175243090949,13.470744061245155
ENSMUSG00000075036,Gm10805,0,0,0,0,0,0
ENSMUSG00000075040,Zfp408,245.84804309040598,56.54693230080069,93.65334012715385,178.76326314385742,180.94722978690012,125.30515165629487
ENSMUSG00000075042,4930431P03Rik,1.8168945231379243,2.3425264272496382,0,1.4268751152491987,0,3.1091299237524903
ENSMUSG00000075044,Slc22a29,0,0,0,0,0,0
ENSMUSG00000075045,Gm4981,0,0,0,0,0,0
ENSMUSG00000075046,Duxf3,0,0,0,0,0,0
ENSMUSG00000075053,Vdac3-ps1,3.6217437348162664,5.839944516992807,9.323027810447632,2.8745119980983893,2.6436336704786814,3.1231801407169133
ENSMUSG00000075054,Yae1d1,67.22773962382493,45.09758071719375,38.91154247614435,34.2797224505327,39.61357508795974,64.3043151818656
ENSMUSG00000075061,Olfr1272,0,0,0,0,0,0
ENSMUSG00000075062,Olfr1271,0,0,0,0,0,0
